"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"4932",62,899,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,"No"
"4933",73,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"4934",52,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4935",80,1999,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"Yes"
"4936",87,1499,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,"No"
"4937",25,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4938",41,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Yes"
"4939",32,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"Yes"
"4940",54,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4941",39,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"No"
"4942",7,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"4943",5,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"4944",29,299,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"No"
"4945",73,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"4946",10,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"No"
"4947",5,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"4948",39,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4949",13,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"4950",52,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Yes"
"4951",50,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4952",25,999,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"No"
"4953",56,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"4954",37,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4955",4,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4956",26,599,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"4957",67,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"4958",54,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"4959",0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"4960",1,99,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,"No"
"4961",31,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"No"
"4962",62,599,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"4963",34,299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"No"
"4964",8,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"No"
"4965",11,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4966",54,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4967",26,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"4968",19,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"4969",87,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"4970",100,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Yes"
"4971",16,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4973",14,199,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"4974",8,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4975",41,3999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"4976",18,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"4977",3,499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"4978",29,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"4979",39,499,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No"
"4980",31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"4981",1,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4982",23,299,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,"No"
"4983",13,199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Yes"
"4984",39,599,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"4985",84,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"No"
"4986",8,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"4987",21,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"4988",52,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"4989",54,124,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"No"
"4990",29,1499,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"Yes"
"4992",77,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"4993",35,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"No"
"4994",67,199,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"4995",43,499,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"4996",21,699,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"4998",18,999,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"No"
"4999",13,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5000",39,799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"5001",93,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"5003",47,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5004",56,999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"5005",15,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5006",77,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"No"
"5007",7,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5008",34,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5009",93,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5010",73,499,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,"Yes"
"5011",41,999,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"5012",67,499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"No"
"5013",47,499,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5014",29,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5016",6,499,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5017",13,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"5018",80,999,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"No"
"5019",26,2999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5020",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5021",16,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5022",15,799,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"No"
"5023",47,299,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,"No"
"5024",11,999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"5025",70,999,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"No"
"5026",54,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5027",3,499,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,"No"
"5028",59,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5029",15,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5030",29,399,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,"No"
"5031",77,999,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,"No"
"5032",2,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5033",50,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5034",77,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5036",77,199,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"5037",41,299,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"No"
"5038",93,299,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5039",25,3999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5040",47,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5041",5,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5042",47,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5043",80,399,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5044",45,899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,"No"
"5045",70,699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"5046",67,399,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"No"
"5047",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5048",11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5049",45,1999,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"No"
"5050",20,499,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,"Yes"
"5051",67,49,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5052",59,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5053",21,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5054",8,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5055",18,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"No"
"5056",47,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"5057",80,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5058",37,1299,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"No"
"5059",34,1999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5060",87,499,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,"No"
"5061",5,499,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,"No"
"5062",20,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5063",39,2499,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Yes"
"5064",12,1499,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5065",32,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"No"
"5066",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"5067",87,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5068",39,2499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"No"
"5069",95,1399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5070",73,1299,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5071",15,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5072",100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5073",65,299,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"No"
"5074",39,499,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"No"
"5076",34,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5077",70,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5078",8,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5079",28,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"No"
"5080",43,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"5081",59,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5082",73,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5083",39,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5085",23,299,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"No"
"5086",7,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5087",73,499,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"No"
"5088",87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5089",59,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5091",11,99,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"No"
"5092",50,999,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"No"
"5093",54,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5094",93,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"5095",34,79,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,"No"
"5097",50,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5098",3,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5099",80,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5100",90,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"No"
"5101",59,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5102",3,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5103",14,1999,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"No"
"5104",15,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5105",80,499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"5106",50,499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,"No"
"5108",0,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5109",23,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5111",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"5112",59,999,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"No"
"5113",67,499,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5116",39,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"5117",4,699,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,"No"
"5118",54,399,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5119",23,1999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5120",41,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5121",39,3999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5122",31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"5123",21,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5124",7,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5125",56,799,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,"No"
"5126",6,999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"5127",47,1799,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"5129",21,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5130",16,799,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"No"
"5131",43,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5132",34,1299,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,"No"
"5133",3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"5134",10,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5135",100,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5136",23,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5137",47,1399,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"Yes"
"5138",20,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5139",39,1999,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,"No"
"5140",23,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"No"
"5141",84,799,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"No"
"5142",59,499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5143",22,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5145",16,499,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5147",80,1999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5148",32,399,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"No"
"5149",13,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5151",7,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5152",62,1499,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,"No"
"5153",84,299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"5155",6,799,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"No"
"5156",93,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5157",47,399,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"No"
"5158",62,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5159",16,999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,"No"
"5160",65,999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Yes"
"5161",15,899,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5162",80,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5163",99,999,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,"No"
"5164",34,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"No"
"5165",20,1499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5166",80,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5167",65,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5168",11,499,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5169",45,799,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"No"
"5170",34,999,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,"No"
"5172",73,1999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5173",22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"No"
"5175",59,5999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5176",90,999,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,"No"
"5177",29,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"No"
"5178",16,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5179",22,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"5180",62,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5181",15,499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"5182",45,899,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5183",35,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5184",43,599,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,"No"
"5185",84,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"No"
"5186",1,199,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"No"
"5187",25,699,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"No"
"5188",45,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5189",34,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5190",56,999,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"5191",14,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5192",8,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5193",80,499,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"No"
"5195",47,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"5196",77,1499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"5197",5,499,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5198",80,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5199",47,599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5200",54,699,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,"Yes"
"5201",25,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5202",95,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5203",59,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5204",65,499,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"No"
"5205",84,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5207",32,799,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"No"
"5208",70,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5209",73,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5211",67,799,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"5212",70,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5213",25,799,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"Yes"
"5214",73,898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5215",28,99,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"No"
"5216",62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"No"
"5217",50,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5218",3,499,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,"No"
"5219",28,199,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"5220",11,999,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"No"
"5221",59,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5222",28,599,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"No"
"5223",45,299,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"5224",93,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"No"
"5225",84,399,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"No"
"5226",22,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5227",8,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5229",77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"No"
"5232",99,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5233",15,399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5234",35,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"Yes"
"5236",67,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"No"
"5238",67,1499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"5239",43,499,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,"No"
"5240",31,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5241",67,999,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Yes"
"5242",3,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5243",34,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"5244",43,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5245",5,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"5246",50,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"5247",56,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"5248",95,499,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"5249",90,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"No"
"5250",56,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"5252",99,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5253",37,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"5254",41,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5255",35,1999,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"Yes"
"5256",28,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"5257",1,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5258",80,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"5260",14,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5261",67,1999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"Yes"
"5262",45,4999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"5263",50,599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5264",9,1499,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,"No"
"5265",23,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5266",50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5268",7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"5269",45,1499,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5270",21,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"5271",21,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"5272",52,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"5273",25,999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"5274",19,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"5275",65,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"Yes"
